rotte5,Raymond,Otte,Teacher Education: Kinesiology - Physical Education (K-12),Nugent
emilliner0,Elizabeth,Milliner,Computer Science and Crop Sciences,Hopkins
crichmond5,Carmen,Richmond,Neural Engineering,Nugent
cflores2,Clarence,Flores,Religion,Weston
rfrost0,Roy,Frost,East Asian Languages and Cultures,Snyder
aswain6,Aja,Swain,Computer Science and Music,Nugent
ssanders9,Steven,Sanders,Farm Management,Wassaja
lbanks5,Leslie,Banks,Urban Studies and Planning,ISR
dwillard3,Dominic,Willard,Teacher Education: French (K-12),Wassaja
ghorodyski5,Gene,Horodyski,Secondary Education: Biology,Hopkins
rburns9,Ray,Burns,Teacher Education: French (K-12),Scott
jhough8,Juanita,Hough,Agricultural and Biological Engineering (ACES),PAR
mfrink2,Matthew,Frink,Agricultural and Biological Engineering (ENG),Snyder
btorres7,Brenda,Torres,African American Studies,309 Green
jkeaton7,Johnny,Keaton,Computer Science and Animal Sciences,Wassaja
rferguson4,Ralph,Ferguson,Management,Snyder
mscherer1,Molly,Scherer,Urban Studies and Planning,Skyline Tower
aparker8,Amanda,Parker,Scenic Design,Weston
fleef4,Francis,Leef,Statistics,Tower at Third
mmedina4,Michael,Medina,Germanic Studies,Snyder
msaucier6,Marie,Saucier,Latina/Latino Studies,PAR
lpresident1,Laurie,President,Italian,The Dean
rmead8,Ronald,Mead,Art Education (K-12),Snyder
fwelch7,Frank,Welch,Computer Science and Music,PAR
sross2,Samuel,Ross,Lighting Design and Technology ,FAR
shammonds0,Stacey,Hammonds,Econometrics and Quantitative Economics,The Dean
turbina1,Tommy,Urbina,Neural Engineering,Bousfield
klee7,Kenneth,Lee,Computer Science and Animal Sciences,The HERE
aosborn1,Ann,Osborn,Plant Biotechnology,309 Green
acampion4,Adeline,Campion,Computer Science and Chemistry,Weston
jfrederick8,Joseph,Frederick,Germanic Studies,PAR
mworrell4,Mary,Worrell,Mathematics and Computer Science,PAR
jhendon5,Jonathan,Hendon,Music Voice Performance,Wassaja
jkelemen8,John,Kelemen,Animal Sciences,Weston
kbarrett6,Kathy,Barrett,Gender and Women's Studies,The Dean
gbeckwith0,George,Beckwith,Latina/Latino Studies,Scott
njohnston8,Norman,Johnston,Kinesiology,Snyder
lwilliams8,Lisa,Williams,Agronomy,ISR
tperez9,Twila,Perez,Agronomy,Weston
wgarcia9,William,Garcia,Actuarial Science,The HERE
tdelaney7,Thomas,Delaney,Music Instrumental Performance,FAR
acrockett0,Amanda,Crockett,Lighting Design and Technology ,Tower at Third
vzuniga4,Vesta,Zuniga,Atmospheric Sciences,PAR
rhill4,Richard,Hill,Arts and Entertainment Technology ,Nugent
gmedovich2,Gary,Medovich,"Policy, International Trade & Development",Weston
ehaywood6,Edward,Haywood,Human Development and Family Studies,Scott
rfritz2,Rose,Fritz,Biology,ISR
sjames6,Scott,James,Interdisciplinary Studies,Snyder
arobertson3,Antonio,Robertson,Finance + Data Science,Scott
mbazin7,Monet,Bazin,Lighting Design and Technology ,The Dean
tbailey2,Teressa,Bailey,Human Nutrition,Hopkins
darsenault7,Devon,Arsenault,Secondary Education: English ,Nugent
aortega2,Arlene,Ortega,Latina/Latino Studies,ISR
ggilbert3,Gregory,Gilbert,Computer Science,Wassaja
jkilloren0,Jennifer,Killoren,Communication,The HERE
tbrown6,Thomas,Brown,Teacher Education: Kinesiology - Physical Education (K-12),Bousfield
jmacpartland8,Julia,Macpartland,Engineering Mechanics,Skyline Tower
lsatterlee1,Louis,Satterlee,Secondary Education: Earth Science,309 Green
pvalenzuela1,Pedro,Valenzuela,Graphic Design,FAR
blittle0,Brian,Little,"Strategy, Innovation and Entrepreneurship",The Dean
hflowers9,Heather,Flowers,Information Sciences + Data Science,Weston
cchambers5,Chana,Chambers,Aerospace Engineering,Tower at Third
pcecot6,Peggy,Cecot,Agricultural and Biological Engineering (ACES),Nugent
kanderson7,Kenneth,Anderson,Urban Studies and Planning,Hopkins
ttrimble2,Tonya,Trimble,Plant Biotechnology,Wassaja
lliner5,Leah,Liner,Econometrics and Quantitative Economics,Weston
rperez9,Robert,Perez,"Computer Science and Education, Secondary Education",Nugent
cherauf0,Carolyn,Herauf,"Agribusiness, Markets & Management",Snyder
lriendeau3,Lillian,Riendeau,Civil Engineering,Suites at Third
skay3,Stephen,Kay,Secondary Education: Mathematics (LAS),FAR
ewaters5,Elizabeth,Waters,ACES Undeclared,The HERE
yyork8,Yolanda,York,Teacher Education: German (K-12),Skyline Tower
latkins4,Lisa,Atkins,Secondary Education: Earth Science,Tower at Third
eellis8,Elsie,Ellis,Computer Science and Anthropology,Weston
jzamora8,Jessica,Zamora,Geology,Wassaja
mterry5,Mary,Terry,Creative Writing,Bousfield
eteran9,Estelle,Teran,African American Studies,Wassaja
tpeterson4,Ted,Peterson,Musicology,Tower at Third
mbeaty5,Margaret,Beaty,Supply Chain Management,Weston
jtobin7,Jerome,Tobin,Food Science,ISR
ldavis8,Latrice,Davis,Secondary Education: Earth Science,FAR
shumphrey4,Shaunte,Humphrey,Physics,Tower at Third
vrodriguez3,Vanessa,Rodriguez,Geography and Geographic Information Science,Wassaja
aeveland1,Anne,Eveland,Accountancy + Data Science,Wassaja
wallen8,William,Allen,Agricultural and Biological Engineering (ACES),Scott
mbetance2,Michelle,Betance,Music,Hopkins
jgatewood5,Julia,Gatewood,Accountancy,Hopkins
adunning1,Albert,Dunning,Slavic Studies,Suites at Third
rdoerr3,Rosa,Doerr,Stage Management,The Dean
mmitchiner4,Melvin,Mitchiner,Metropolitan Food and Environmental Systems,Suites at Third
gholmes0,George,Holmes,"Earth, Society, and Environmental Sustainability",Hopkins
whaugen1,Wendy,Haugen,Linguistics,ISR
lbatts4,Lonnie,Batts,Scenic Technology,Scott
ldanna4,Laura,Danna,Teacher Education: Kinesiology - Physical Education (K-12),Bousfield
lwebster8,Larry,Webster,Econometrics and Quantitative Economics,Tower at Third
jneill0,James,Neill,East Asian Languages and Cultures,The HERE
wbradley0,William,Bradley,Music Composition ,Snyder
jmontgomery7,Janice,Montgomery,Secondary Education: Physics,Wassaja
jhickman0,Joshua,Hickman,Accountancy + Data Science,FAR
tallison7,Thomas,Allison,Special Education,309 Green
sansari2,Sue,Ansari,Studio Art (BFA),Skyline Tower
ghockaday7,Gary,Hockaday,Stage Management,Wassaja
ocuriel1,Olive,Curiel,Elementary Education (Grades 1-6),Nugent
krecher3,Kenneth,Recher,Undeclared,The HERE
rstocker8,Richard,Stocker,Undeclared,Weston
hengel4,Heather,Engel,Studio Art (BA),Suites at Third
sgalvan4,Samuel,Galvan,Urban Studies and Planning,Nugent
cskiles6,Christine,Skiles,Materials Science and Engineering,PAR
gdeerman3,Gilberto,Deerman,Information Sciences + Data Science,Hopkins
chare3,Charles,Hare,Crop Sciences,FAR
vpeterson5,Virginia,Peterson,ACES Undeclared,The Dean
dirland1,David,Irland,Economics,FAR
ebraun4,Eva,Braun,Computer Science and Philosophy,Hopkins
apope3,Alice,Pope,Natural Resources and Environmental Sciences,Hopkins
mchavez0,Maria,Chavez,Electrical Engineering,Skyline Tower
jhall9,Jose,Hall,Natural Resources and Environmental Sciences,FAR
mpeterson6,Mark,Peterson,Mechanical Engineering,309 Green
jburridge3,Julie,Burridge,Agricultural and Consumer Economics,Tower at Third
lwilkins6,Louise,Wilkins,Lyric Theatre,ISR
rstahlman2,Richard,Stahlman,Music Voice Performance,Suites at Third
damaya5,Doris,Amaya,Agricultural and Biological Engineering (ENG),Skyline Tower
mwelker4,Michael,Welker,Theatre Studies,Snyder
lmelvin2,Lloyd,Melvin,Civil Engineering,Bousfield
bvanderpool8,Brenda,Vanderpool,Business Undeclared,Skyline Tower
mniece8,Maria,Niece,Food Science & Human Nutrition,Weston
hlloyd7,Helen,Lloyd,"Strategy, Innovation and Entrepreneurship",FAR
wwilbourne9,Winifred,Wilbourne,Interdisciplinary Studies,Snyder
jtrombetta0,Jean,Trombetta,Brain and Cognitive Science,PAR
showard6,Shelia,Howard,"Policy, International Trade & Development",Hopkins
jbrown0,Jimmy,Brown,English,Skyline Tower
rmiller8,Renee,Miller,Music Open Studies,Wassaja
jdiaz2,Josephine,Diaz,Neural Engineering,Hopkins
hward9,Harriet,Ward,"Agricultural Leadership, Education, and Communications",Suites at Third
acauffman7,Antonina,Cauffman,Secondary Education: English ,Skyline Tower
grodriquez3,George,Rodriquez,Accountancy,Scott
tclines4,Trina,Clines,Communication,The HERE
ghabbyshaw5,George,Habbyshaw,"Nuclear, Plasma, and Radiological Engineering",Bousfield
harender2,Harold,Arender,Arts and Entertainment Technology ,Wassaja
rfugate1,Robert,Fugate,History of Art,ISR
lmartinez6,Lee,Martinez,Electrical Engineering,The Dean
gsimmons4,Gary,Simmons,Landscape Architecture ,PAR
gpentecost3,Gladys,Pentecost,Dietetics,The Dean
rmattocks6,Ruth,Mattocks,Public Policy & Law,PAR
pbolling9,Paul,Bolling,Astronomy,Bousfield
jpeebles7,Johnathon,Peebles,Engineering Mechanics,ISR
mjohnson9,Mandi,Johnson,Agricultural and Consumer Economics,Bousfield
lrodriguez5,Lou,Rodriguez,Sustainable Design,Wassaja
bhall7,Brittany,Hall,Organizational and Community Leadership,Tower at Third
rmurrell7,Robert,Murrell,Religion,The HERE
dsurber9,David,Surber,Psychology,Skyline Tower
ghyde6,Gerald,Hyde,Brain and Cognitive Science,Nugent
bpinder0,Barbara,Pinder,Jazz Performance,309 Green
acrawford2,Ann,Crawford,East Asian Languages and Cultures,The HERE
shall0,Susanne,Hall,Teacher Education: French (K-12),Weston
jmattson8,Jessica,Mattson,Sociology,Skyline Tower
jsimeone5,John,Simeone,Linguistics,Tower at Third
cwright2,Charles,Wright,Crop Sciences,Hopkins
mverdin0,Mao,Verdin,Lyric Theatre,309 Green
kchandler7,Kelly,Chandler,Information Sciences,PAR
bwilliams0,Britt,Williams,Lighting Design and Technology ,Nugent
swillis1,Shirley,Willis,Electrical Engineering,Hopkins
gjensen9,Gladys,Jensen,Astrophysics,Skyline Tower
ahoward9,Albert,Howard,Chemistry,Skyline Tower
rreeve2,Rodrigo,Reeve,Computer Science and Anthropology,Nugent
tmadrigal7,Tyrone,Madrigal,Computer Science and Chemistry,The Dean
aayala5,Andrew,Ayala,Bioengineering,Snyder
rlee7,Roberto,Lee,Statistics,Snyder
gevans9,Guadalupe,Evans,English,Skyline Tower
hschnee5,Henry,Schnee,Anthropology,The HERE
blangston9,Britt,Langston,Farm Management,Bousfield
ahollingsworth8,Armanda,Hollingsworth,French,Bousfield
bainsley8,Brian,Ainsley,"Earth, Society, and Environmental Sustainability",Skyline Tower
jworthen5,James,Worthen,Secondary Education: Mathematics (LAS),Suites at Third
hhopper5,Henry,Hopper,Neuroscience,Suites at Third
rtalmadge0,Richard,Talmadge,Management,The Dean
csingleton2,Craig,Singleton,Human Nutrition,The HERE
sstevens1,Stephen,Stevens,Comparative and World Literature,PAR
gmorrissey1,George,Morrissey,"Computer Science and Education, Learning Sciences",Suites at Third
cgreen7,Carla,Green,Accountancy + Data Science,Bousfield
cmilton6,Cheryl,Milton,Computer Science and Animal Sciences,Snyder
wcox8,Willodean,Cox,Anthropology,Bousfield
bdiaz5,Breanna,Diaz,Secondary Education: Biology,Snyder
jladay3,Jordan,Laday,Urban Studies and Planning,Snyder
rsouthworth1,Raymond,Southworth,Anthropology,Nugent
cmangram1,Charles,Mangram,Electrical Engineering,Hopkins
lobleton3,Lawrence,Obleton,Systems Engineering and Design ,Nugent
lordonez1,Lucille,Ordonez,Agronomy,Tower at Third
tmiller0,Timothy,Miller,Actuarial Science,Skyline Tower
kgarcia9,Karen,Garcia,Dance (BA),Weston
evanstee0,Emily,Vanstee,Sustainable Design,ISR
ckelly7,Chase,Kelly,Engineering Technology and Management for Agricultural Systems,Bousfield
rking2,Robert,King,Musicology,The Dean
kfish1,Krystal,Fish,Accountancy + Data Science,FAR
cotte6,Charles,Otte,"Policy, International Trade & Development",Bousfield
rhepfer5,Ronald,Hepfer,Middle Grades Education (Grades 5-8),Bousfield
rwhitaker5,Rita,Whitaker,Arts and Entertainment Technology ,Scott
rarchuleta3,Roosevelt,Archuleta,Agricultural and Biological Engineering (ACES),309 Green
froche2,Floyd,Roche,Sustainable Design,FAR
tblake7,Teresa,Blake,Agricultural Communications,Scott
mmadrid6,Morris,Madrid,Secondary Education: Physics,Hopkins
abaggesen7,Anna,Baggesen,Agricultural Communications,Hopkins
khart5,Kimberly,Hart,Gender and Women's Studies,Bousfield
nreyna4,Nicole,Reyna,Music Composition ,Wassaja
awalker3,Alfredia,Walker,Urban Studies and Planning,Nugent
rcarruth1,Richard,Carruth,Studio Art (BFA),The HERE
cnugent3,Carmel,Nugent,Consumer Economics & Finance,Hopkins
cecker4,Charlie,Ecker,"Computer Science and Education, Secondary Education",Snyder
dcrowe2,Daniel,Crowe,Architectural Studies,309 Green
jkey5,Jeff,Key,English,Snyder
vlong3,Vernon,Long,"Health Sciences, Interdisciplinary ",PAR
bmills9,Barbara,Mills,Global Studies,Weston
gwilkerson4,Gregory,Wilkerson,Community Health,ISR
calmanzar2,Christy,Almanzar,Mathematics and Computer Science,Nugent
eho9,Edward,Ho,Kinesiology,Skyline Tower
ssimmons7,Suzanne,Simmons,Chemical Engineering,Nugent
clove7,Cary,Love,Consumer Economics & Finance,Skyline Tower
aclark8,Aaron,Clark,Classics,309 Green
jlayne8,James,Layne,Political Science,The HERE
rgardiner4,Ryan,Gardiner,Computer Science and Advertising,Wassaja
wwalker4,Willene,Walker,Organizational and Community Leadership,Snyder
rmclaughlin2,Robert,Mclaughlin,Secondary Education: Physics,Hopkins
mjoeckel8,Mark,Joeckel,Computer Science and Astronomy,Snyder
fhoward3,Frank,Howard,Human Nutrition,Skyline Tower
dkee0,David,Kee,Finance + Data Science,Hopkins
rrieves8,Robert,Rieves,African American Studies,Suites at Third
aowens6,Angela,Owens,Econometrics and Quantitative Economics,Weston
acook4,Alfred,Cook,Human Development and Family Studies,The Dean
lcampbell4,Laura,Campbell,Architectural Studies,PAR
hbass9,Hector,Bass,Dance (BFA),309 Green
rharris1,Rose,Harris,Engineering Undeclared,Scott
wadair7,Willie,Adair,Spanish,Hopkins
hsilvia8,Hubert,Silvia,Accountancy,Snyder
mhite9,Margaret,Hite,Geology,FAR
lcoleman0,Larry,Coleman,Business Undeclared,PAR
jlaird5,Jonathan,Laird,Computer Science,PAR
ddixon6,Donald,Dixon,Food Science & Human Nutrition,Scott
jhilley8,James,Hilley,Agronomy,Snyder
lzocklein5,Linda,Zocklein,Arts and Entertainment Technology ,Wassaja
rbitto7,Robert,Bitto,Psychology,Tower at Third
ghannah0,Gary,Hannah,Human Nutrition,Weston
tpark0,Theresa,Park,Architectural Studies,Skyline Tower
danderson5,Doris,Anderson,"Recreation, Sport and Tourism",Snyder
jmccoy5,Joan,Mccoy,Biochemistry,Suites at Third
fbeard2,Forrest,Beard,Musicology,Scott
ehoney1,Edwina,Honey,Human Development and Family Studies,Hopkins
lbradley4,Lillie,Bradley,Systems Engineering and Design ,Weston
rmiller2,Raymond,Miller,Dance (BFA),ISR
sgray5,Shirley,Gray,Accountancy + Data Science,Nugent
ajones0,Alton,Jones,Engineering Undeclared,The Dean
amasker4,Alfred,Masker,Art Education (K-12),Suites at Third
sruiz2,Sierra,Ruiz,Actuarial Science,Nugent
atong7,Albert,Tong,Business Undeclared,Suites at Third
mhull8,Michael,Hull,Engineering Undeclared,The Dean
srisley8,Sandra,Risley,Teacher Education: Kinesiology - Physical Education (K-12),309 Green
ccornell4,Cheryl,Cornell,Stage Management,Wassaja
rparker9,Richard,Parker,Slavic Studies,Scott
jhanson9,Jorge,Hanson,Systems Engineering and Design ,Hopkins
rcrouch3,Ronnie,Crouch,Organizational and Community Leadership,Snyder
mperry8,Margaret,Perry,Kinesiology,ISR
jcampbell0,Josephina,Campbell,Dance (BA),Hopkins
kgomes9,Karin,Gomes,Consumer Economics & Finance,PAR
shead1,Salvador,Head,Organizational and Community Leadership,ISR
wmcclain7,William,Mcclain,Linguistics and Teaching English as a Second Language,Tower at Third
jbrunet7,James,Brunet,Advertising,Tower at Third
ckohan4,Carolyn,Kohan,English,Skyline Tower
rpierce0,Rosetta,Pierce,Comparative and World Literature,Wassaja
cwatkins6,Christopher,Watkins,Secondary Education,Skyline Tower
gcahn6,Genie,Cahn,Metropolitan Food and Environmental Systems,ISR
mrivera1,Manuel,Rivera,Engineering Technology and Management for Agricultural Systems,The Dean
jbathke4,Joseph,Bathke,Computer Science and Anthropology,The Dean
stubbs7,Stephanie,Tubbs,Music Instrumental Performance,Suites at Third
panderson2,Pamela,Anderson,Latina/Latino Studies,Hopkins
fchaffin4,Florence,Chaffin,Natural Resources and Environmental Sciences,Nugent
amullins2,Aaron,Mullins,ACES Undeclared,Skyline Tower
lwolfson9,Laurence,Wolfson,Computer Science and Music,ISR
tbenton3,Tim,Benton,Geology,ISR
dashcraft4,Denise,Ashcraft,Astrophysics,Tower at Third
lmcgrath8,Letty,Mcgrath,Communication,ISR
estewart7,Elizabeth,Stewart,Elementary Education (Grades 1-6),Skyline Tower
mrobinette2,Michael,Robinette,Secondary Education: Mathematics (LAS),The Dean
jshanklin2,Jamal,Shanklin,Computer Science and Animal Sciences,Bousfield
jmurphy7,Jeff,Murphy,Latina/Latino Studies,Tower at Third
gethridge0,Grace,Ethridge,Musicology,Skyline Tower
edoughtie2,Ellyn,Doughtie,Secondary Education: Biology,Nugent
jrichardson2,Jane,Richardson,Astrophysics,309 Green
gsalmi1,Gilbert,Salmi,Finance + Data Science,The HERE
mnisbet3,Michael,Nisbet,Dance (BFA),PAR
cwilliams0,Charlie,Williams,Mechanical Engineering,Bousfield
amarciniak3,Ann,Marciniak,"Computer Science and Education, Learning Sciences",PAR
smartelli8,Susan,Martelli,Supply Chain Management,The Dean
ebowley6,Elmer,Bowley,Spanish,FAR
slara5,Shirley,Lara,Gender and Women's Studies,Wassaja
dhanson4,Donna,Hanson,Secondary Education: Physics,FAR
gbaxter8,Gregory,Baxter,Neuroscience,Scott
vinman5,Valarie,Inman,Learning and Education Studies,Nugent
tjust0,Theodore,Just,Teacher Education: Kinesiology - Physical Education (K-12),Hopkins
ahester6,Andrew,Hester,"Health Sciences, Interdisciplinary ",Suites at Third
jchan9,Jeffrey,Chan,Studio Art (BFA),Bousfield
ldukes3,Leslie,Dukes,Accountancy,The HERE
lsanez9,Laurie,Sanez,Journalism,Suites at Third
fagosto9,Frances,Agosto,Mathematics,Weston
mprice1,Matthew,Price,Computer Science and Crop Sciences,Weston
cissacs5,Carol,Issacs,Astronomy,Tower at Third
wwaldo7,Walter,Waldo,Integrative Biology,Skyline Tower
sruss3,Shannon,Russ,Art Education (K-12),Wassaja
awolfe5,Aaron,Wolfe,Spanish,Scott
mthompson1,Mary,Thompson,Teacher Education: Spanish (K-12),The Dean
ovasquez7,Ora,Vasquez,"Russian, East European, and Eurasian Studies",Suites at Third
jmisiaszek4,Jerry,Misiaszek,Scenic Technology,Nugent
dboes1,Dayna,Boes,Public Policy & Law,Hopkins
bcoe8,Billy,Coe,Scenic Design,Snyder
zoconnell9,Zachary,Oconnell,Agronomy,The Dean
ceason2,Carolyn,Eason,Finance,FAR
dhamblen2,David,Hamblen,Teacher Education: Kinesiology - Physical Education (K-12),Nugent
mlarson8,Maria,Larson,Musicology,Skyline Tower
mcarlisle7,Margo,Carlisle,Computer Science and Music,Suites at Third
dsinger7,Debbie,Singer,Linguistics,The HERE
lseeley0,Lillian,Seeley,Biology,ISR
jhowe8,Joyce,Howe,Portuguese,Tower at Third
vguillotte7,Victor,Guillotte,Acting,PAR
tvesco5,Tyler,Vesco,Lighting Design and Technology ,The HERE
bgalvan0,Benjamin,Galvan,Computer Science and Astronomy,Tower at Third
jstaab4,Jake,Staab,Organizational and Community Leadership,FAR
bmiramontes6,Bruce,Miramontes,Theatre Studies,Hopkins
bgrant5,Betty,Grant,Urban Studies and Planning,Wassaja
cgriffith4,Cynthia,Griffith,Computer Science and Chemistry,PAR
dkesler2,Don,Kesler,Slavic Studies,Wassaja
boros8,Bruce,Oros,Agricultural Communications,Skyline Tower
kyates8,Kelly,Yates,Astrophysics,Nugent
shaggard8,Shawn,Haggard,Industrial Engineering,Wassaja
jwarr5,Judith,Warr,"Computer Science and Education, Secondary Education",PAR
carmstrong8,Christopher,Armstrong,Actuarial Science,Weston
mporter7,Monica,Porter,Portuguese,ISR
mpowers4,Mary,Powers,Computer Science and Animal Sciences,The Dean
vturner1,Vivian,Turner,Statistics and Computer Science,Weston
tdinger4,Tracy,Dinger,Operations Management,The HERE
jross9,Jennifer,Ross,Secondary Education: Social Studies,Weston
asanchez8,April,Sanchez,Computer Science and Anthropology,The HERE
sashburn9,Stella,Ashburn,Materials Science and Engineering,The Dean
aparrish5,Alton,Parrish,Anthropology,Tower at Third
chanson3,Clara,Hanson,Creative Writing,Tower at Third
jgutierrez8,Jeanmarie,Gutierrez,Aerospace Engineering,The HERE
bfoster2,Bernice,Foster,Art Education (K-12),309 Green
hwalker1,Harold,Walker,Dietetics,309 Green
mrichardson4,Michael,Richardson,Landscape Architecture ,FAR
agerraro9,Aaron,Gerraro,Dance (BA),FAR
cliles0,Cathie,Liles,Urban Studies and Planning,Bousfield
fchow0,Freddie,Chow,ACES Undeclared,Tower at Third
bmangon2,Beverly,Mangon,Computer Science and Geography & Geographic Information Science,Skyline Tower
tschleider1,Tommy,Schleider,Graphic Design,The HERE
dwalls6,Donald,Walls,Global Studies,Hopkins
ewilkerson6,Eric,Wilkerson,Secondary Education: English ,Snyder
lmahoney2,Lynn,Mahoney,Engineering Undeclared,Wassaja
rwilkins0,Rose,Wilkins,Civil Engineering,Skyline Tower
mellis6,Mark,Ellis,Communication,FAR
mscott3,Marian,Scott,Music,Nugent
hgrillo4,Henry,Grillo,Molecular and Cellular Biology,Nugent
ataylor9,Andrew,Taylor,Food Science,The Dean
ewestling3,Eric,Westling,Stage Management,Weston
rdavis6,Robert,Davis,Bioengineering,The Dean
amarvin9,Angie,Marvin,Communication,Scott
darnhart4,Diane,Arnhart,Engineering Mechanics,The Dean
bkleven8,Bennie,Kleven,French,Hopkins
kwood1,Kiera,Wood,Portuguese,Nugent
mmaddux0,Mathew,Maddux,Musicology,PAR
jmarsaw5,James,Marsaw,Portuguese,Suites at Third
ppropst7,Patricia,Propst,"Dance, BA and Kinesiology, BS (Dual Degree Program)",Nugent
sbecerra1,Sherry,Becerra,Computer Science and Astronomy,Tower at Third
slyles1,Shelley,Lyles,Kinesiology,Scott
dscott0,Douglas,Scott,Philosophy,The HERE
ewashburn9,Elizabeth,Washburn,Mathematics,PAR
rjones5,Richard,Jones,History,The Dean
jterry5,Jeremy,Terry,Undeclared,Weston
lweis3,Lana,Weis,Gender and Women's Studies,Tower at Third
bporter0,Barbra,Porter,"Policy, International Trade & Development",Skyline Tower
cjohnson8,Carole,Johnson,Religion,Snyder
vbell1,Verna,Bell,Econometrics and Quantitative Economics,PAR
jstinnett2,Jeffery,Stinnett,African American Studies,309 Green
jmorales9,John,Morales,"Health Sciences, Interdisciplinary ",Bousfield
ewhaley8,Everett,Whaley,Latina/Latino Studies,The HERE
jruiz6,James,Ruiz,Computer Science and Chemistry,Weston
clang7,Christopher,Lang,Mechanical Engineering,309 Green
bbuchauer8,Barbara,Buchauer,Computer Science and Animal Sciences,PAR
jstarling5,Jimmy,Starling,Gender and Women's Studies,Bousfield
mmayeux3,Mary,Mayeux,Classics,The Dean
ekuszynski6,Edwin,Kuszynski,Natural Resources and Environmental Sciences,FAR
criles6,Claude,Riles,Food Science & Human Nutrition,Scott
bbowen2,Barbara,Bowen,Engineering Technology and Management for Agricultural Systems,309 Green
mdavis8,Melanie,Davis,Human Development and Family Studies,Nugent
jschepker2,Jennifer,Schepker,Agricultural and Biological Engineering (ENG),PAR
econaway1,Eloise,Conaway,Secondary Education,Tower at Third
ejohnson9,Elise,Johnson,Accountancy + Data Science,Hopkins
ebenjamin3,Evelyn,Benjamin,Teacher Education: French (K-12),Hopkins
wtopete8,Willetta,Topete,Computer Science,The Dean
gking6,Gladys,King,Computer Science and Music,Weston
nmadore3,Niki,Madore,Psychology,ISR
jsutton7,Jerry,Sutton,French,309 Green
lscontras7,Lloyd,Scontras,Econometrics and Quantitative Economics,Nugent
rmarrufo3,Russel,Marrufo,Slavic Studies,The HERE
bhoover7,Brenda,Hoover,Comparative and World Literature,Scott
dberry8,David,Berry,Computer Science and Music,Wassaja
ffitzwater4,Florence,Fitzwater,Sustainable Design,Snyder
kcarver2,Kathleen,Carver,Gender and Women's Studies,FAR
gsmith6,Gretchen,Smith,Environmental Economics & Policy,Nugent
cromero2,Charles,Romero,Biochemistry,Suites at Third
bgonzalez8,Ben,Gonzalez,Statistics and Computer Science,The HERE
egray3,Ethel,Gray,"Computer Science and Education, Learning Sciences",FAR
jherring5,Johnny,Herring,Molecular and Cellular Biology,Weston
fstilwell6,Frederick,Stilwell,Integrative Biology,FAR
jthies8,Jonathon,Thies,Mathematics,PAR
voliva0,Vincent,Oliva,Atmospheric Sciences,Suites at Third
sbooker0,Stanley,Booker,Computer Science and Chemistry,Skyline Tower
crobertson2,Christopher,Robertson,French,Bousfield
sgeorge6,Stefanie,George,Secondary Education: Physics,309 Green
pscott8,Phillip,Scott,Acting,Suites at Third
lholt0,Lance,Holt,Brain and Cognitive Science,Bousfield
dcruz7,David,Cruz,East Asian Languages and Cultures,Suites at Third
pcolon1,Paul,Colon,"Agribusiness, Markets & Management",Wassaja
awoodrum8,Adelina,Woodrum,Latina/Latino Studies,Scott
jceballos5,Jonathan,Ceballos,Mathematics and Computer Science,ISR
vgrignon8,Vicky,Grignon,"Earth, Society, and Environmental Sustainability",Hopkins
lcothran5,Lawrence,Cothran,Asian American Studies,309 Green
hchavez1,Henry,Chavez,Information Sciences,FAR
khale0,Keisha,Hale,"Agricultural Leadership, Education, and Communications",Wassaja
shackett1,Stuart,Hackett,Secondary Education: English ,PAR
akilleen8,Alfred,Killeen,Philosophy,Scott
amendoza1,Anna,Mendoza,Computer Science and Music,The Dean
avan8,Andrea,Van,Lyric Theatre,Snyder
jmartinez3,Joseph,Martinez,Gender and Women's Studies,Snyder
mheisserer6,Maria,Heisserer,English,ISR
asandhu6,Arthur,Sandhu,Psychology,Tower at Third
mvalentine6,Matthew,Valentine,"Computer Science and Education, Secondary Education",309 Green
acolella5,Angelina,Colella,ACES Undeclared,309 Green
abrooks6,Aurora,Brooks,Psychology,Bousfield
relkins4,Ruby,Elkins,Statistics,Nugent
alegault9,Arthur,Legault,Stage Management,Weston
jpowell0,James,Powell,Computer Science and Animal Sciences,Tower at Third
farellano5,Frances,Arellano,Electrical Engineering,Nugent
docegueda6,Donna,Ocegueda,Secondary Education: Physics,ISR
jlewis2,James,Lewis,Art Education (K-12),Suites at Third
mseidell3,Mandi,Seidell,Music Composition ,Tower at Third
mbennett0,Mark,Bennett,Computer Science and Crop Sciences,Skyline Tower
tstephany5,Thomas,Stephany,Computer Science and Animal Sciences,Suites at Third
sschaefer5,Steven,Schaefer,Music,ISR
jwilbanks4,Joseph,Wilbanks,Computer Science and Philosophy,The HERE
kfowler3,Kelly,Fowler,Slavic Studies,Tower at Third
pmorvant5,Patrick,Morvant,Teacher Education: French (K-12),Bousfield
lcrist7,Linda,Crist,Food Science,Wassaja
chayes3,Corey,Hayes,Asian American Studies,Bousfield
ctorres6,Charles,Torres,Studio Art (BFA),PAR
sleona7,Sharon,Leona,Special Education,309 Green
dhardy5,Dortha,Hardy,Civil Engineering,The HERE
dtaylor6,Dorothy,Taylor,Music Composition ,Nugent
jrivera3,Joseph,Rivera,Mathematics,Scott
cgabrelcik0,Calvin,Gabrelcik,Dietetics,Snyder
dcooney0,Dorothy,Cooney,Computer Science,Skyline Tower
